asset,market_id,market_slug,token_id,lag_hours,signal_time_ns,entry_time_ns,exit_time_ns,side,notional_usd,probability_change,gross_return,net_return,pnl_usd
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777143600000000000,1777147200000000000,1777161600000000000,1,10.0,-0.010000000000000009,0.0009380944146637482,-0.003061905585336252,-0.03061905585336252
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777147200000000000,1777150800000000000,1777165200000000000,1,10.0,0.0,-0.0008420416270836784,-0.0048420416270836784,-0.048420416270836784
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777150800000000000,1777154400000000000,1777168800000000000,1,10.0,0.0,-0.0011217775860208334,-0.0051217775860208335,-0.051217775860208335
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777154400000000000,1777158000000000000,1777172400000000000,1,10.0,0.0,-0.004095710282388421,-0.00809571028238842,-0.08095710282388421
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777158000000000000,1777161600000000000,1777176000000000000,1,10.0,-0.0050000000000000044,0.0010235945010947933,-0.0029764054989052068,-0.029764054989052068
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777161600000000000,1777165200000000000,1777179600000000000,1,10.0,0.0,0.006046200056183615,0.002046200056183615,0.020462000561836148
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777165200000000000,1777168800000000000,1777183200000000000,-1,10.0,0.0,-0.006409951838973527,-0.010409951838973527,-0.10409951838973527
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777168800000000000,1777172400000000000,1777186800000000000,1,10.0,-0.0050000000000000044,0.0091948051948052,0.0051948051948052,0.051948051948052
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777172400000000000,1777176000000000000,1777190400000000000,1,10.0,-0.0050000000000000044,0.006316497967848056,0.002316497967848056,0.02316497967848056
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777176000000000000,1777179600000000000,1777194000000000000,1,10.0,0.0,0.0029426421059866037,-0.0010573578940133964,-0.010573578940133964
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777179600000000000,1777183200000000000,1777197600000000000,1,10.0,0.0050000000000000044,0.0012703917184193614,-0.0027296082815806387,-0.027296082815806387
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777183200000000000,1777186800000000000,1777201200000000000,1,10.0,0.0,0.0020203840016472796,-0.0019796159983527205,-0.019796159983527205
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777186800000000000,1777190400000000000,1777204800000000000,1,10.0,0.0,-0.0014963256416193893,-0.005496325641619389,-0.054963256416193894
ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,4,1777190400000000000,1777194000000000000,1777208400000000000,1,10.0,0.0,0.00022701086653897917,-0.003772989133461021,-0.03772989133461021
