rank,asset,symbol,market_id,market_slug,token_id,question,horizon_hours,segment_type,segment_value,combined_regime,simplicity,sample_count,train_samples,test_samples,learned_direction,train_direction_match_rate,test_direction_match_rate,train_average_forward_return,test_average_forward_return,train_win_rate,test_win_rate,full_correlation,train_correlation,test_correlation,train_test_direction_match,stability,baseline_test_average_forward_return,test_improvement_over_baseline,score,grade,filter_reason
525,BTC,BTCUSDT,1998470,btc-updown-5m-1776425400,108068267617536766861142070024009775057299245094427540319317937292036585712494,"Bitcoin Up or Down - April 17, 7:30AM-7:35AM ET",4,funding_intensity,low,,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0,0.0,0.21000000000000002,REJECTED,insufficient_samples
526,BTC,BTCUSDT,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,"Will Bitcoin dip to $50,000 by December 31, 2026?",4,funding_intensity,low,,1.0,537,322,215,1,0.5277777777777778,0.4925373134328358,0.00020771170717734245,2.251624732525005e-05,0.2360248447204969,0.15348837209302327,0.06534104689748389,0.1119163061063328,-0.03186402143294989,True,0.5063728042865899,2.433168350248276e-05,-1.8154361772327111e-06,2.20637280428659,REJECTED,no_improvement_over_baseline
527,BTC,BTCUSDT,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",1,funding_direction,negative,,1.0,343,205,138,-1,0.5416666666666666,0.42857142857142855,0.00015298622066114127,8.803324686390303e-05,0.1902439024390244,0.043478260869565216,-0.12768555819848842,-0.1249398726282546,-0.1825970518877946,True,0.824987974525651,9.145613620744024e-05,-3.4228893435372042e-06,2.524987974525651,REJECTED,no_improvement_over_baseline
528,BTC,BTCUSDT,1339767,will-bitcoin-dip-to-50000-by-december-31-2026-454-325-222-878-949-487-451,13887983551129862992605123088744175927084435631400400451585519366058907542147,"Will Bitcoin dip to $50,000 by December 31, 2026?",4,funding_direction,negative,,1.0,530,318,212,1,0.4962962962962963,0.48484848484848486,2.9872704370423348e-05,1.8289175046087187e-05,0.21069182389937108,0.1509433962264151,0.015203117162782468,0.0415328508598545,-0.03362144449189884,True,0.5067242888983797,2.433168350248276e-05,-6.042508456395572e-06,2.20672428889838,REJECTED,no_improvement_over_baseline
529,BTC,BTCUSDT,701492,will-bitcoin-reach-140000-by-december-31-2026-131-829-299,71296910957902084356560391757722633648005498400799774895345285101862220728868,"Will Bitcoin reach $140,000 by December 31, 2026?",1,funding_intensity,normal,,1.0,23,13,10,1,1.0,0.0,0.0002736916753514797,0.0,0.15384615384615385,0.0,0.2183676433162868,0.37222302095690313,nan,False,0.0,7.0326485043380026e-06,-7.0326485043380026e-06,0.43000000000000005,REJECTED,insufficient_samples
530,BTC,BTCUSDT,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,"Bitcoin all time high by December 31, 2026?",24,funding_intensity,normal,,1.0,22,13,9,-1,1.0,0.0,0.00030711957619418016,0.0,0.07692307692307693,0.0,-0.16908484144966687,-0.26517481754488237,nan,False,0.0,1.0217212574536768e-05,-1.0217212574536768e-05,0.42000000000000004,REJECTED,insufficient_samples
531,BTC,BTCUSDT,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,"Will Bitcoin reach $120,000 by December 31, 2026?",4,funding_intensity,low,,1.0,292,175,117,-1,0.453125,0.7777777777777778,0.00011861189883285646,9.120698881324764e-05,0.1657142857142857,0.05982905982905983,-0.02490335610989524,-0.014924697590131935,-0.12146445299215027,True,0.8029849395180264,0.00010216415132670507,-1.0957162513457427e-05,2.5029849395180266,REJECTED,no_improvement_over_baseline
532,ETH,ETHUSDT,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,MegaETH market cap (FDV) >$800M one day after launch?,1,funding_intensity,high,,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,1.1410486186924048e-05,-1.1410486186924048e-05,0.21000000000000002,REJECTED,insufficient_samples
533,ETH,ETHUSDT,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,MegaETH market cap (FDV) >$800M one day after launch?,4,funding_intensity,low,,1.0,288,172,116,-1,0.49504950495049505,0.5806451612903226,3.6852771078037194e-05,0.000116941174278847,0.29069767441860467,0.15517241379310345,0.010314580619519944,0.010492339966436764,-0.01849476310141634,True,0.5020984679932874,0.00013857422083855903,-2.1633046559712033e-05,2.2020984679932876,REJECTED,no_improvement_over_baseline
534,ETH,ETHUSDT,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",1,funding_intensity,high,,1.0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,2.5473241469763355e-05,-2.5473241469763355e-05,0.22,REJECTED,insufficient_samples
535,BTC,BTCUSDT,1393070,will-bitcoin-reach-1000000-by-december-31-2026-946,18571303954259773157233385333455041418270179723020753158306812650937565180666,"Will Bitcoin reach $1,000,000 by December 31, 2026?",1,funding_direction,positive,,1.0,36,21,15,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,3.797126689027124e-05,-3.797126689027124e-05,0.56,REJECTED,train_test_direction_mismatch
536,BTC,BTCUSDT,1393070,will-bitcoin-reach-1000000-by-december-31-2026-946,18571303954259773157233385333455041418270179723020753158306812650937565180666,"Will Bitcoin reach $1,000,000 by December 31, 2026?",1,funding_intensity,normal,,1.0,25,15,10,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,3.797126689027124e-05,-3.797126689027124e-05,0.45,REJECTED,train_test_direction_mismatch
537,BTC,BTCUSDT,701492,will-bitcoin-reach-140000-by-december-31-2026-131-829-299,71296910957902084356560391757722633648005498400799774895345285101862220728868,"Will Bitcoin reach $140,000 by December 31, 2026?",4,funding_intensity,normal,,1.0,23,13,10,-1,1.0,0.0,0.00028044025676545717,0.0,0.15384615384615385,0.0,-0.27186230510189485,-0.4907862357585594,nan,False,0.0,3.8478344451334067e-05,-3.8478344451334067e-05,0.43000000000000005,REJECTED,insufficient_samples
538,BTC,BTCUSDT,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,"Will Bitcoin reach $120,000 by December 31, 2026?",4,funding_direction,negative,,1.0,303,181,122,-1,0.4406779661016949,0.7272727272727273,6.316399376363714e-05,6.0273929612775196e-05,0.143646408839779,0.06557377049180328,-0.013136921050622424,0.00028525643736781255,-0.09320487682791863,True,0.5000570512874736,0.00010216415132670507,-4.189022171392987e-05,2.200057051287474,REJECTED,no_improvement_over_baseline
539,BTC,BTCUSDT,701492,will-bitcoin-reach-140000-by-december-31-2026-131-829-299,71296910957902084356560391757722633648005498400799774895345285101862220728868,"Will Bitcoin reach $140,000 by December 31, 2026?",24,funding_intensity,low,,1.0,310,186,124,1,0.5121951219512195,0.5,8.478616089900964e-05,5.116110588178547e-06,0.11290322580645161,0.008064516129032258,0.030554023327317267,0.035245591855478216,0.022663928016415414,True,0.8045327856032831,5.47801755391905e-05,-4.966406495101195e-05,2.504532785603283,REJECTED,no_improvement_over_baseline
540,BTC,BTCUSDT,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,"Will Bitcoin dip to $10,000 by December 31, 2026?",4,funding_direction,negative,,1.0,648,388,260,-1,0.48863636363636365,0.5555555555555556,0.0001451748535201894,9.01312008225873e-05,0.11082474226804123,0.15384615384615385,-0.056775269535396564,-0.08554152784301734,-0.006665518149966158,True,0.8013331036299933,0.00013992558416431623,-4.979438334172893e-05,2.5013331036299933,REJECTED,no_improvement_over_baseline
541,BTC,BTCUSDT,1343220,will-bitcoin-dip-to-10000-by-december-31-2026-888-644-567-258-946-853,42439528758178981890895605039938161151582654744978607695897321288347422769852,"Will Bitcoin dip to $10,000 by December 31, 2026?",4,funding_intensity,low,,1.0,663,397,266,-1,0.5111111111111111,0.5555555555555556,0.00018982233571532013,8.809816621756653e-05,0.11586901763224182,0.15037593984962405,-0.060275938050959044,-0.08937889735020513,-0.0064393480173463805,True,0.8012878696034693,0.00013992558416431623,-5.1827417946749695e-05,2.5012878696034697,REJECTED,no_improvement_over_baseline
542,BTC,BTCUSDT,948957,bitcoin-all-time-high-by-september-30-2026,50388900663189748675936681554126016850520413670342348778716337126803310768728,"Bitcoin all time high by September 30, 2026?",1,funding_intensity,normal,,1.0,15,9,6,-1,1.0,0.0,0.0004989374202792108,0.0,0.2222222222222222,0.0,-0.4317137592498159,-0.48983745253008676,nan,False,0.0,5.219828673024693e-05,-5.219828673024693e-05,0.35,REJECTED,insufficient_samples
543,BTC,BTCUSDT,701492,will-bitcoin-reach-140000-by-december-31-2026-131-829-299,71296910957902084356560391757722633648005498400799774895345285101862220728868,"Will Bitcoin reach $140,000 by December 31, 2026?",24,funding_intensity,normal,,1.0,23,13,10,-1,1.0,0.0,0.00046239042435717784,0.0,0.15384615384615385,0.0,-0.2488067185591978,-0.5341524513271836,nan,False,0.0,5.47801755391905e-05,-5.47801755391905e-05,0.43000000000000005,REJECTED,insufficient_samples
544,ETH,ETHUSDT,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,MegaETH market cap (FDV) >$800M one day after launch?,4,funding_direction,negative,,1.0,295,177,118,-1,0.48,0.5757575757575758,3.604709384497347e-05,8.375514340769232e-05,0.2711864406779661,0.16101694915254236,0.010438047829339485,0.008265617385501581,-0.013447034266129464,True,0.5016531234771003,0.00013857422083855903,-5.481907743086671e-05,2.2016531234771004,REJECTED,no_improvement_over_baseline
545,BTC,BTCUSDT,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,"Will Bitcoin reach $120,000 by December 31, 2026?",1,funding_intensity,normal,,1.0,14,8,6,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,5.8253424637135214e-05,-5.8253424637135214e-05,0.34,REJECTED,insufficient_samples
546,BTC,BTCUSDT,701491,will-bitcoin-reach-150000-by-december-31-2026-557-246-971,9408196828451163378822245032645030045707991112669125056198742225498158094445,"Will Bitcoin reach $150,000 by December 31, 2026?",4,funding_intensity,low,,1.0,368,220,148,-1,0.68,0.5789473684210527,0.00022060735278714083,3.4190427790543665e-06,0.07727272727272727,0.07432432432432433,-0.08045574157666849,-0.1453503047782638,0.004262344716428954,True,0.5008524689432858,6.40457735551152e-05,-6.062673077606083e-05,2.2008524689432862,REJECTED,no_improvement_over_baseline
547,BTC,BTCUSDT,701491,will-bitcoin-reach-150000-by-december-31-2026-557-246-971,9408196828451163378822245032645030045707991112669125056198742225498158094445,"Will Bitcoin reach $150,000 by December 31, 2026?",4,funding_direction,negative,,1.0,372,223,149,-1,0.5925925925925926,0.5789473684210527,0.0001932371541952834,3.3960961832217865e-06,0.07174887892376682,0.0738255033557047,-0.07336754030873656,-0.13827721354609304,0.004117940759774404,True,0.5008235881519549,6.40457735551152e-05,-6.0649677371893414e-05,2.2008235881519553,REJECTED,no_improvement_over_baseline
548,BTC,BTCUSDT,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,"Will Bitcoin reach $110,000 by December 31, 2026?",1,funding_direction,negative,,1.0,535,321,214,-1,0.49504950495049505,0.4897959183673469,0.0001448721693002748,5.843840865105183e-05,0.1557632398753894,0.11214953271028037,-0.07865004800908128,-0.09446410125189858,-0.046935170500249736,True,0.80938703410005,0.00012218956731426816,-6.375115866321632e-05,2.50938703410005,REJECTED,no_improvement_over_baseline
549,BTC,BTCUSDT,948957,bitcoin-all-time-high-by-september-30-2026,50388900663189748675936681554126016850520413670342348778716337126803310768728,"Bitcoin all time high by September 30, 2026?",4,funding_intensity,normal,,1.0,15,9,6,-1,0.5,0.0,0.00022453649001549198,0.0,0.1111111111111111,0.0,-0.22688741188810935,-0.30445737605900186,nan,False,0.0,6.5453313261263e-05,-6.5453313261263e-05,0.35,REJECTED,insufficient_samples
550,BTC,BTCUSDT,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,"Will Bitcoin reach $110,000 by December 31, 2026?",1,funding_intensity,low,,1.0,542,325,217,-1,0.5,0.48,0.00019176701383717484,5.318954555837242e-05,0.1476923076923077,0.11059907834101383,-0.08573508944759164,-0.10574288190151154,-0.04463656655010852,True,0.8089273133100218,0.00012218956731426816,-6.900002175589575e-05,2.508927313310022,REJECTED,no_improvement_over_baseline
551,BTC,BTCUSDT,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,"Will Bitcoin reach $120,000 by December 31, 2026?",4,funding_intensity,normal,,1.0,14,8,6,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.00010216415132670507,-0.00010216415132670507,0.34,REJECTED,insufficient_samples
552,BTC,BTCUSDT,701495,will-bitcoin-reach-110000-by-december-31-2026-658-339-969,74843373582432484858627201602003648342208168490128239235522790524493414154441,"Will Bitcoin reach $110,000 by December 31, 2026?",1,funding_intensity,normal,,1.0,25,15,10,1,0.6,0.3333333333333333,0.0002152383371149214,1.6940691905746693e-05,0.2,0.2,0.09525929993650654,0.14163502141835696,-0.03688607458197835,True,0.5073772149163956,0.00012218956731426816,-0.00010524887540852146,1.4573772149163957,REJECTED,no_improvement_over_baseline
553,BTC,BTCUSDT,692258,microstrategy-sells-any-bitcoin-by-june-30-2026,110251828161543119357013227499774714771527179764174739487025581227481937033858,"MicroStrategy sells any Bitcoin by June 30, 2026?",4,funding_intensity,normal,,1.0,23,13,10,-1,1.0,0.4,0.0003243450434599439,-0.00020730048024560375,0.15384615384615385,0.2,0.21570537723279684,-0.3416230454015509,0.3937610279031394,False,0.06832460908031018,-0.00010057004324536141,-0.00010673043700024234,0.49832460908031023,REJECTED,insufficient_samples
554,ETH,ETHUSDT,1683284,ethereum-above-1800-on-march-29,109094156621519541870699273583786238236341299511399201395427426376752624557399,"Will the price of Ethereum be above $1,800 on March 29?",4,funding_intensity,low,,1.0,17,10,7,-1,0.5714285714285714,0.3333333333333333,0.001132964669276907,-5.946143341983187e-06,0.4,0.2857142857142857,-0.32412648376163655,-0.4419680160366462,0.09179744284001717,False,0.018359488568003436,0.00012835079693615967,-0.00013429694027814287,0.38835948856800345,REJECTED,insufficient_samples
555,ETH,ETHUSDT,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",4,funding_direction,positive,,1.0,27,16,11,-1,0.2857142857142857,0.5,0.00043106392262148694,0.00021102124673444574,0.125,0.09090909090909091,-0.03492230333836766,-0.03238732652275998,-0.06316948306174562,True,0.806477465304552,0.0003485259286422286,-0.0001375046819077829,1.7764774653045519,REJECTED,no_improvement_over_baseline
556,ETH,ETHUSDT,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,MegaETH market cap (FDV) >$800M one day after launch?,4,funding_intensity,high,,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.00013857422083855903,-0.00013857422083855903,0.21000000000000002,REJECTED,insufficient_samples
557,ETH,ETHUSDT,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,MegaETH market cap (FDV) >$1.5B one day after launch?,4,funding_intensity,high,,1.0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.00014028566026638928,-0.00014028566026638928,0.22,REJECTED,insufficient_samples
558,BTC,BTCUSDT,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",1,funding_intensity,normal,,1.0,22,13,9,-1,1.0,0.0,0.0001138575162743185,-0.0001736892960908661,0.07692307692307693,0.0,0.028413505631230136,-0.208304443455156,0.18545524545793313,False,0.03709104909158663,0.0,-0.0001736892960908661,0.45709104909158665,REJECTED,insufficient_samples
559,BTC,BTCUSDT,701491,will-bitcoin-reach-150000-by-december-31-2026-557-246-971,9408196828451163378822245032645030045707991112669125056198742225498158094445,"Will Bitcoin reach $150,000 by December 31, 2026?",1,funding_direction,positive,,1.0,21,12,9,-1,1.0,0.5,5.180198509396679e-05,-0.00022363548567175801,0.08333333333333333,0.1111111111111111,0.07135493262046712,0.07681460738694867,0.09352438904362916,False,0.3153629214773897,-6.72569553354836e-06,-0.00021690979013820966,0.7253629214773898,REJECTED,insufficient_samples
560,ETH,ETHUSDT,1683284,ethereum-above-1800-on-march-29,109094156621519541870699273583786238236341299511399201395427426376752624557399,"Will the price of Ethereum be above $1,800 on March 29?",1,funding_direction,negative,,1.0,33,19,14,-1,0.5555555555555556,0.6666666666666666,0.0005986539645518821,1.415063252798852e-05,0.5263157894736842,0.2857142857142857,-0.21472218182977992,-0.2941658685464975,0.04540622947860197,True,0.5090812458957203,0.00024909239825304433,-0.0002349417657250558,1.5390812458957204,REJECTED,no_improvement_over_baseline
561,ETH,ETHUSDT,1383662,will-megaeth-launch-a-token-by-june-30-2026-676-993-477,29601542826076048097538062468538667893425689293490219370577801090612691914945,"Will MegaETH launch a token by June 30, 2026?",24,funding_intensity,high,,1.0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0002472601055907715,-0.0002472601055907715,0.22,REJECTED,insufficient_samples
562,ETH,ETHUSDT,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",4,funding_intensity,normal,,1.0,31,18,13,-1,1.0,0.375,0.0002179117839447543,4.4441401978189826e-05,0.16666666666666666,0.23076923076923078,0.03476950104306068,-0.11108540169054629,0.0933130528490777,True,0.5186626105698156,0.0003485259286422286,-0.0003040845266640388,1.5286626105698156,REJECTED,no_improvement_over_baseline
563,ETH,ETHUSDT,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,MegaETH market cap (FDV) >$800M one day after launch?,24,funding_intensity,normal,,1.0,14,8,6,-1,1.0,0.0,0.0003682110111932976,-0.00042536295262084124,0.25,0.0,-0.0010493897625488203,-0.11514037559510151,0.2020881619825387,False,0.023028075119020303,-0.00011256199532550817,-0.0003128009572953331,0.36302807511902035,REJECTED,insufficient_samples
564,ETH,ETHUSDT,701552,will-ethereum-dip-to-1500-by-december-31-2026,101639751789549589765350117072740510018809594718571111931328241076831078702528,"Will Ethereum dip to $1,500 by December 31, 2026?",4,funding_intensity,high,,1.0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,False,0.0,0.0003485259286422286,-0.0003485259286422286,0.22,REJECTED,insufficient_samples
565,BTC,BTCUSDT,701492,will-bitcoin-reach-140000-by-december-31-2026-131-829-299,71296910957902084356560391757722633648005498400799774895345285101862220728868,"Will Bitcoin reach $140,000 by December 31, 2026?",1,funding_direction,positive,,1.0,14,8,6,-1,1.0,0.3333333333333333,0.000873243830331052,-0.0004258984530914013,0.125,0.16666666666666666,0.008579197908814926,-0.5666846996679535,0.18904140924671864,False,0.03780828184934373,7.0326485043380026e-06,-0.00043293110159573926,0.3778082818493438,REJECTED,insufficient_samples
566,ETH,ETHUSDT,1683284,ethereum-above-1800-on-march-29,109094156621519541870699273583786238236341299511399201395427426376752624557399,"Will the price of Ethereum be above $1,800 on March 29?",24,funding_intensity,normal,,1.0,15,9,6,1,0.5555555555555556,0.16666666666666666,0.0005520885448195995,-0.0008134992640027179,0.5555555555555556,0.16666666666666666,0.1976131777451555,0.22718624798130777,0.21734048896656372,False,0.3434680977933127,-0.0003001837062871404,-0.0005133155577155775,0.6934680977933128,REJECTED,insufficient_samples
567,ETH,ETHUSDT,556062,megaeth-market-cap-fdv-2b-one-day-after-launch-738-867-649-272-765-733,57301498276970257025109591078431189727442302532145853906375186182281603517458,MegaETH market cap (FDV) >$2B one day after launch?,4,funding_intensity,high,,1.0,2,1,1,-1,1.0,0.0,0.0009405232919558122,-0.0008090473030434293,1.0,0.0,nan,nan,nan,False,0.0,-8.222099532573115e-05,-0.0007268263077176982,0.22,REJECTED,insufficient_samples
568,ETH,ETHUSDT,1373744,megaeth-market-cap-fdv-800m-one-day-after-launch-987-114-655,61268780060811317912125567165718241493378747385698282791855508063291413917546,MegaETH market cap (FDV) >$800M one day after launch?,24,funding_direction,positive,,1.0,8,4,4,-1,0.5,0.0,0.0011601636180634195,-0.0008511864195266253,0.25,0.0,0.2142327091388907,-0.21239856058966117,0.6077256169887744,False,0.042479712117932236,-0.00011256199532550817,-0.0007386244242011172,0.32247971211793225,REJECTED,insufficient_samples
