rank,asset,market_id,market_slug,token_id,horizon_hours,feature_name,segment_type,segment_value,final_grade,retained_after_dedup,rejection_reasons,sample_count,test_samples,unique_flow_hours,active_wallet_coverage,non_zero_net_flow_coverage,test_improvement_over_baseline,net_test_improvement_after_cost,test_win_rate,stability
71,ETH,1541748,megaeth-market-cap-fdv-600m-one-day-after-launch-185,4059022418536702873754043999793613981227320326515214315558101682042963701347,24,abs_net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_win_rate,10,4,6,1.0,1.0,0.002620577320021252,-0.0013794226799787482,0.25,0.538242201657546
72,ETH,1541748,megaeth-market-cap-fdv-600m-one-day-after-launch-185,4059022418536702873754043999793613981227320326515214315558101682042963701347,24,unique_active_wallets,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior;weak_win_rate,10,4,6,1.0,1.0,0.002620577320021252,-0.0013794226799787482,0.25,0.5
73,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,flow_momentum_4h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;weak_win_rate,47,19,5,1.0,1.0,0.0026065610121215233,-0.0013934389878784768,0.5263157894736842,0.8086407561136932
74,XRP,1823907,will-xrp-dip-to-1-in-april-2026,100486776543789753604313132714049178819643221848759068035081318302712172295545,24,sell_volume_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,13,6,2,1.0,1.0,0.0025571153779597876,-0.0014428846220402125,0.6666666666666666,0.5
75,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,sell_volume_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
76,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
77,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,sell_volume_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
78,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,sell_volume_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
79,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,sell_volume_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
80,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,abs_net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
81,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,unique_active_wallets,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
82,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,large_trade_count,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
83,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,whale_flow_score,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
84,BTC,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,4,flow_momentum_4h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,6,3,2,1.0,1.0,0.0025286513516700852,-0.0014713486483299149,0.6666666666666666,0.5
85,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,405,162,29,1.0,1.0,0.002416793492766541,-0.001583206507233459,0.4876543209876543,0.5018614999595173
86,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,405,162,29,1.0,1.0,0.002416793492766541,-0.001583206507233459,0.4876543209876543,0.5018614999595173
87,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,405,162,29,1.0,1.0,0.002416793492766541,-0.001583206507233459,0.4876543209876543,0.5018614999595173
88,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,flow_momentum_4h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,292,117,21,1.0,1.0,0.0023827707862755453,-0.0016172292137244548,0.48717948717948717,0.5
89,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,flow_momentum_4h,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,339,136,26,1.0,1.0,0.002376705711069474,-0.0016232942889305262,0.4852941176470588,0.5
90,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,flow_momentum_4h,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,339,136,26,1.0,1.0,0.002376705711069474,-0.0016232942889305262,0.4852941176470588,0.5
91,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,flow_momentum_4h,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,339,136,26,1.0,1.0,0.002376705711069474,-0.0016232942889305262,0.4852941176470588,0.5
92,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,buy_volume_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,297,119,23,1.0,1.0,0.002372207514106044,-0.001627792485893956,0.4789915966386555,0.5
93,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,buy_volume_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,297,119,23,1.0,1.0,0.002372207514106044,-0.001627792485893956,0.4789915966386555,0.5
94,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,buy_volume_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,297,119,23,1.0,1.0,0.002372207514106044,-0.001627792485893956,0.4789915966386555,0.5
95,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,buy_volume_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,297,119,23,1.0,1.0,0.002372207514106044,-0.001627792485893956,0.4789915966386555,0.5
96,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,297,119,23,1.0,1.0,0.002372207514106044,-0.001627792485893956,0.4789915966386555,0.5
97,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,abs_net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,297,119,23,1.0,1.0,0.002372207514106044,-0.001627792485893956,0.4789915966386555,0.5
98,BTC,948958,bitcoin-all-time-high-by-december-31-2026,102959890468928530190954086704155483076852880798676895426376704430618826404382,1,unique_active_wallets,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,297,119,23,1.0,1.0,0.002372207514106044,-0.001627792485893956,0.4789915966386555,0.5
99,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,24,net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count,11,5,6,1.0,1.0,0.002367027374423174,-0.001632972625576826,1.0,0.8319208329065483
100,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,24,sell_volume_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count,11,5,6,1.0,1.0,0.002367027374423174,-0.001632972625576826,1.0,0.8319208329065483
101,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,24,abs_net_flow_usdc,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count,11,5,6,1.0,1.0,0.002367027374423174,-0.001632972625576826,1.0,0.8319208329065483
102,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,24,flow_momentum_4h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count,11,5,6,1.0,1.0,0.002367027374423174,-0.001632972625576826,1.0,0.6212052003133969
103,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,24,unique_active_wallets,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,11,5,6,1.0,1.0,0.002367027374423174,-0.001632972625576826,1.0,0.5
104,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,1,abs_net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,355,142,14,1.0,1.0,0.0023255134419581176,-0.0016744865580418824,0.5352112676056338,0.3077036610814748
105,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,1,abs_net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,355,142,14,1.0,1.0,0.0023255134419581176,-0.0016744865580418824,0.5352112676056338,0.3077036610814748
106,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,1,abs_net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,355,142,14,1.0,1.0,0.0023255134419581176,-0.0016744865580418824,0.5352112676056338,0.3077036610814748
107,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,1,unique_active_wallets,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,355,142,14,1.0,1.0,0.0023255134419581176,-0.0016744865580418824,0.5352112676056338,0.0
108,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,1,unique_active_wallets,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,355,142,14,1.0,1.0,0.0023255134419581176,-0.0016744865580418824,0.5352112676056338,0.0
109,BTC,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,1,unique_active_wallets,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,355,142,14,1.0,1.0,0.0023255134419581176,-0.0016744865580418824,0.5352112676056338,0.0
110,BTC,2054872,will-bitcoin-dip-to-75000-in-april,26801762170942219466743701418886989472469852165626050229581396042739972028617,1,flow_momentum_24h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,5,2,5,1.0,1.0,0.0023086716182952422,-0.0016913283817047578,1.0,0.5
